,index,state,year,V_actual,V_clearance_actual,ASS_actual,ASS_clearance_actual,BUR_actual,BUR_clearance_actual,LAR_actual,LAR_clearance_actual,MVT_actual,MVT_clearance_actual,HOM_actual,HOM_clearance_actual,RPE_actual,RPE_clearance_actual,ROB_actual,ROB_clearance_actual,ARS_actual,ARS_clearance_actual,P_actual,P_clearance_actual,V_rate,V_clearance_rate,population,participated_population,ASS_rate,ASS_clearance_rate,BUR_rate,BUR_clearance_rate,LAR_rate,LAR_clearance_rate,MVT_rate,MVT_clearance_rate,HOM_rate,HOM_clearance_rate,RPE_rate,RPE_clearance_rate,ROB_rate,ROB_clearance_rate,ARS_rate,ARS_clearance_rate,P_rate,P_clearance_rate,Unnamed: 0,married_last_year,marriage_rate_per_1000,divorced_last_year,divorce_rate_per_1000,population_over_15
277,891,Michigan,2015,41453.0,13943.0,26438.0,10735.0,40092.0,3517.0,130781.0,22602.0,18715.0,1423.0,583.0,226.0,6637.0,1738.0,7795.0,1244.0,2023.0,270.0,191611.0,27812.0,35.095,11.803333333333333,9922576.0,9842807.166666666,22.383333333333336,9.089166666666667,33.945,2.9783333333333335,110.72250000000001,19.135,15.845833333333333,1.205,0.49583333333333335,0.18833333333333332,5.618333333333333,1.4708333333333332,6.599166666666666,1.0533333333333335,1.7125000000000001,0.22583333333333333,162.22333333333333,23.545833333333334,258,121976,15.0275896769221,63354.0,7.805288879711768,8116804
278,892,Michigan,2016,45512.0,16247.0,30622.0,12771.0,39515.0,4009.0,129001.0,23749.0,20194.0,1705.0,612.0,195.0,7171.0,2017.0,7107.0,1264.0,1775.0,303.0,190485.0,29766.0,38.486666666666665,13.739166666666668,9928300.0,9854154.083333334,25.896666666666665,10.798333333333334,33.416666666666664,3.39,109.09083333333332,20.083333333333332,17.0775,1.4408333333333332,0.52,0.1625,6.064166666666666,1.7058333333333333,6.009166666666666,1.0691666666666666,1.5008333333333335,0.25416666666666665,161.08416666666668,25.170833333333334,310,133502,16.403832467649917,64962.0,7.982095884432246,8138464
279,893,Michigan,2017,44969.0,16587.0,30643.0,13074.0,35716.0,3844.0,123908.0,22243.0,19557.0,1838.0,571.0,275.0,7276.0,2027.0,6479.0,1211.0,1958.0,301.0,181139.0,28226.0,37.73916666666667,13.92,9962311.0,9929454.0,25.715833333333332,10.972499999999998,29.97583333333333,3.2266666666666666,103.98666666666666,18.665833333333335,16.412499999999998,1.5424999999999998,0.47583333333333333,0.22916666666666666,6.105,1.6991666666666667,5.4375,1.0183333333333333,1.6425,0.2508333333333333,152.0175,23.6875,362,135183,16.524857329885332,61768.0,7.550560259443548,8180585
280,894,Michigan,2018,45233.0,18268.0,30996.0,14358.0,31726.0,4260.0,116127.0,21631.0,17467.0,1871.0,562.0,286.0,8039.0,2418.0,5636.0,1206.0,1770.0,293.0,167090.0,28055.0,37.96333333333333,15.331666666666665,9995915.0,9930301.5,26.015833333333333,12.050833333333335,26.627499999999998,3.575833333333333,97.46333333333332,18.1525,14.659166666666666,1.5691666666666666,0.4683333333333333,0.2383333333333333,6.7475,2.03,4.7316666666666665,1.0133333333333334,1.4841666666666666,0.24416666666666667,140.23499999999999,23.544166666666666,414,130843,15.91635032976647,59097.0,7.1888336054524045,8220666
281,895,Michigan,2019,43662.0,18938.0,30319.0,15011.0,28280.0,3743.0,110799.0,20961.0,17777.0,2016.0,578.0,321.0,7421.0,2306.0,5344.0,1300.0,1677.0,310.0,158533.0,27030.0,37.012499999999996,16.0475,9986857.0,9838561.333333334,25.7025,12.722499999999998,23.973333333333333,3.170833333333333,93.93333333333334,17.760833333333334,15.073333333333332,1.7074999999999998,0.48833333333333334,0.2733333333333334,6.285833333333334,1.9525,4.53,1.1016666666666668,1.4216666666666666,0.26416666666666666,134.39833333333334,22.903333333333336,456,133532,16.239594708206717,61602.0,7.491773606438532,8222619
282,897,Michigan,2021,49095.0,21007.0,37510.0,17376.0,20588.0,3564.0,93986.0,12893.0,21502.0,2470.0,760.0,376.0,6804.0,2246.0,4021.0,1009.0,1499.0,335.0,137575.0,19262.0,41.63583333333333,17.815,10050811.0,9825902.75,31.810000000000002,14.736666666666666,17.459166666666665,3.0216666666666665,79.70916666666666,10.934166666666668,18.236666666666668,2.0941666666666667,0.6433333333333333,0.32083333333333336,5.77,1.905,3.41,0.855,1.2716666666666667,0.2833333333333333,116.67666666666666,16.337500000000002,490,117013,14.119748957034515,47288.0,5.706158193365252,8287187
283,898,Michigan,2022,46217.0,20793.0,35266.0,17080.0,22067.0,3538.0,105799.0,14534.0,26867.0,2654.0,686.0,393.0,6593.0,2284.0,3672.0,1036.0,1335.0,312.0,156068.0,21038.0,39.208333333333336,17.638333333333332,10034113.0,9822211.083333334,29.9175,14.489166666666668,18.720833333333335,3.0016666666666665,89.765,12.331666666666665,22.8,2.2525,0.5816666666666667,0.33499999999999996,5.5925,1.9366666666666665,3.115,0.8791666666666668,1.1300000000000001,0.26333333333333336,132.42083333333332,17.848333333333333,542,132082,15.893613554707832,49347.0,5.937994186067499,8310382
284,899,Michigan,2023,45729.0,20459.0,35474.0,17088.0,20988.0,3560.0,106312.0,16364.0,28130.0,2520.0,570.0,286.0,5977.0,2030.0,3708.0,1055.0,1433.0,316.0,156863.0,22760.0,39.035000000000004,17.463333333333335,10037261.0,9761917.333333334,30.280833333333334,14.588333333333333,17.9175,3.0383333333333336,90.7525,13.969999999999999,24.011666666666667,2.1491666666666664,0.48583333333333334,0.24583333333333335,5.1025,1.7325,3.1633333333333336,0.9016666666666667,1.2241666666666666,0.27166666666666667,133.90583333333333,19.429166666666667,594,130134,15.650900750024684,51371.0,6.17826565255443,8314793
285,900,Michigan,2024,43593.0,21063.0,34276.0,17907.0,19119.0,3150.0,97107.0,16236.0,23416.0,2261.0,497.0,308.0,5657.0,1881.0,3163.0,967.0,1256.0,334.0,140898.0,21981.0,36.79333333333333,17.778333333333332,10140459.0,9873922.833333334,28.92833333333333,15.115,16.135833333333334,2.658333333333333,81.96,13.703333333333333,19.761666666666667,1.9075,0.42,0.2575,4.773333333333333,1.5883333333333332,2.668333333333333,0.8158333333333334,1.06,0.2783333333333334,118.91916666666667,18.55,646,135973,16.134224483255224,48758.0,5.785505338225663,8427613
286,928,Minnesota,2011,12261.0,5402.0,6698.0,3683.0,25495.0,3123.0,101517.0,25723.0,8086.0,1178.0,75.0,49.0,2111.0,923.0,3377.0,747.0,781.0,173.0,135879.0,30197.0,19.11583333333333,8.420833333333333,5344861.0,5344861.0,10.443333333333333,5.7425,39.748333333333335,4.869166666666667,158.27833333333334,40.10583333333333,12.605833333333331,1.8358333333333334,0.11666666666666665,0.07666666666666666,3.290833333333333,1.4400000000000002,5.265833333333333,1.165,1.2175,0.26916666666666667,211.85333333333332,47.080000000000005,23,66926,15.623880169139252,32569.0,7.603235711512661,4283571
287,929,Minnesota,2012,12744.0,6043.0,7103.0,4318.0,25202.0,3536.0,103297.0,29875.0,8395.0,1334.0,99.0,71.0,2079.0,830.0,3463.0,824.0,942.0,219.0,137836.0,34964.0,19.7425,9.363333333333333,5379139.0,5379139.0,11.005,6.689166666666666,39.0425,5.479166666666667,160.02666666666667,46.28,13.005,2.0658333333333334,0.15416666666666667,0.11166666666666665,3.220833333333333,1.2866666666666666,5.364999999999999,1.2766666666666666,1.4608333333333334,0.33666666666666667,213.53416666666666,54.166666666666664,75,75732,17.549124316493216,34470.0,7.987618380466926,4315429
288,930,Minnesota,2013,12695.0,6218.0,6905.0,4378.0,22708.0,3575.0,100486.0,29706.0,7964.0,1521.0,114.0,74.0,2002.0,835.0,3674.0,931.0,728.0,209.0,131886.0,35011.0,19.52,9.561666666666666,5420380.0,5419634.0,10.618333333333334,6.732500000000001,34.9175,5.4975,154.50916666666666,45.67583333333334,12.245,2.339166666666667,0.17500000000000002,0.11416666666666668,3.079166666666667,1.2833333333333334,5.649166666666667,1.4308333333333334,1.1208333333333333,0.32083333333333336,202.79,53.833333333333336,155,76738,17.638089336469687,29663.0,6.817986447232145,4350698
289,931,Minnesota,2014,12485.0,6197.0,6717.0,4398.0,20719.0,3064.0,95977.0,28773.0,8352.0,1639.0,88.0,73.0,1997.0,799.0,3683.0,927.0,641.0,172.0,125689.0,33648.0,19.06833333333333,9.4625,5457173.0,5456434.0,10.258333333333333,6.7175,31.644166666666667,4.678333333333334,146.58083333333335,43.94416666666667,12.755833333333333,2.5033333333333334,0.13416666666666668,0.11,3.049166666666667,1.2183333333333335,5.6241666666666665,1.4158333333333333,0.9766666666666667,0.2625,191.95916666666668,51.38916666666666,179,76325,17.39825582057993,33663.0,7.673468531780966,4386934
290,932,Minnesota,2015,13383.0,6278.0,7139.0,4412.0,19294.0,3167.0,94559.0,30400.0,7978.0,1659.0,133.0,103.0,2340.0,888.0,3771.0,875.0,598.0,108.0,122429.0,35334.0,20.323333333333334,9.534166666666666,5489594.0,5487663.75,10.842500000000001,6.700833333333333,29.3,4.808333333333334,143.5975,46.166666666666664,12.116666666666667,2.52,0.20333333333333334,0.1575,3.5541666666666667,1.3491666666666668,5.725833333333333,1.3275,0.9083333333333333,0.16416666666666666,185.92166666666665,53.656666666666666,259,76645,17.337516626100488,31448.0,7.113708955021308,4420760
291,933,Minnesota,2016,13268.0,5969.0,7115.0,4113.0,18493.0,2876.0,90081.0,27959.0,8676.0,1589.0,100.0,75.0,2324.0,897.0,3729.0,884.0,497.0,86.0,117747.0,32510.0,20.03,9.010833333333332,5519952.0,5519952.0,10.74,6.209166666666667,27.918333333333333,4.340833333333333,135.99249999999998,42.20916666666667,13.097500000000002,2.3983333333333334,0.15083333333333335,0.1125,3.5083333333333333,1.3541666666666667,5.629166666666666,1.335,0.75,0.13,177.76,49.080000000000005,311,76568,17.219038092466647,29916.0,6.727676621751022,4446706
292,934,Minnesota,2017,13321.0,6211.0,7166.0,4351.0,18775.0,2878.0,93474.0,27032.0,9977.0,1654.0,112.0,87.0,2397.0,904.0,3646.0,869.0,534.0,99.0,122760.0,31663.0,19.93166666666667,9.293333333333333,5576606.0,5569787.166666667,10.722499999999998,6.510000000000001,28.090833333333332,4.3075,139.8525,40.445,14.925833333333332,2.4741666666666666,0.16833333333333333,0.13,3.5858333333333334,1.3525,5.454166666666667,1.3,0.8016666666666666,0.1475,183.66916666666665,47.37416666666667,363,69678,15.507136647878635,30963.0,6.890947961024515,4493286
293,935,Minnesota,2018,12365.0,5931.0,6839.0,4063.0,16186.0,2354.0,85514.0,24336.0,10104.0,1735.0,105.0,80.0,2472.0,928.0,2949.0,860.0,434.0,89.0,112238.0,28514.0,18.3775,8.815,5611179.0,5606845.75,10.164166666666667,6.038333333333334,24.0575,3.498333333333333,127.09583333333335,36.16916666666666,15.016666666666666,2.5783333333333336,0.15666666666666668,0.12,3.6733333333333333,1.3791666666666667,4.383333333333334,1.2783333333333333,0.6441666666666667,0.13083333333333333,166.81833333333333,42.380833333333335,415,76429,16.88976340541686,29975.0,6.624064924012749,4525167
294,936,Minnesota,2019,13378.0,6431.0,7569.0,4486.0,15985.0,2317.0,90451.0,25011.0,11234.0,1642.0,127.0,83.0,2528.0,952.0,3154.0,910.0,488.0,101.0,118158.0,29071.0,19.7975,9.515833333333333,5639632.0,5631085.083333333,11.200833333333334,6.6375,23.65416666666667,3.4283333333333332,133.85333333333332,37.01333333333333,16.625,2.4308333333333336,0.18916666666666668,0.12333333333333334,3.7408333333333332,1.4108333333333334,4.666666666666667,1.3458333333333332,0.7225,0.14833333333333334,174.85500000000002,43.020833333333336,457,80247,17.613693232401452,29431.0,6.459912588916809,4555944
295,938,Minnesota,2021,17706.0,6810.0,10837.0,5209.0,14921.0,1915.0,87857.0,13109.0,14387.0,1161.0,205.0,136.0,2656.0,769.0,4008.0,696.0,733.0,165.0,117898.0,16350.0,25.941666666666666,9.976666666666667,5707390.0,5688108.75,15.876666666666667,7.6308333333333325,21.86,2.8049999999999997,128.715,19.205000000000002,21.0775,1.7016666666666669,0.3,0.19999999999999998,3.89,1.1275,5.8741666666666665,1.0191666666666668,1.0741666666666667,0.24166666666666667,172.72666666666666,23.955,491,68462,14.790257121734992,28211.0,6.094591797804124,4628858
296,939,Minnesota,2022,16220.0,6944.0,10307.0,5287.0,12312.0,1777.0,84222.0,14692.0,16537.0,1169.0,183.0,160.0,2460.0,760.0,3270.0,737.0,633.0,147.0,113704.0,17785.0,23.679166666666664,10.1375,5717184.0,5708385.416666667,15.0475,7.72,17.9725,2.5933333333333333,122.95166666666667,21.448333333333334,24.141666666666666,1.7066666666666668,0.26833333333333337,0.23500000000000001,3.591666666666667,1.1083333333333334,4.7749999999999995,1.0766666666666667,0.9233333333333333,0.2141666666666667,165.99,25.963333333333335,543,74152,15.924615355210282,26184.0,5.623181147653819,4656439
297,940,Minnesota,2023,15137.0,6987.0,10017.0,5410.0,10676.0,1748.0,72273.0,16647.0,15344.0,979.0,184.0,155.0,2148.0,746.0,2788.0,676.0,632.0,160.0,98925.0,19534.0,22.019166666666667,10.165000000000001,5737915.0,5728694.333333333,14.573333333333332,7.8675,15.529166666666667,2.5433333333333334,105.13416666666666,24.215,22.319999999999997,1.4258333333333333,0.2658333333333333,0.225,3.125,1.085,4.056666666666667,0.9825,0.9191666666666666,0.2333333333333333,143.90333333333334,28.415000000000003,595,75368,16.116619247864016,30032.0,6.4220134440591785,4676415
298,941,Minnesota,2024,14999.0,7105.0,9769.0,5508.0,10782.0,2062.0,70298.0,17010.0,12388.0,860.0,173.0,135.0,2212.0,797.0,2845.0,665.0,590.0,174.0,94058.0,20106.0,21.605,10.235,5793151.0,5784712.666666667,14.071666666666667,7.934166666666667,15.531666666666666,2.9716666666666662,101.27,24.503333333333334,17.845833333333335,1.2391666666666665,0.24749999999999997,0.19416666666666668,3.185833333333333,1.1475,4.098333333333334,0.9575,0.8491666666666666,0.25083333333333335,135.4958333333333,28.964166666666667,647,73144,15.43856834844425,28083.0,5.927503485307884,4737745
299,969,Mississippi,2011,6303.0,2143.0,3358.0,1413.0,23145.0,2452.0,42025.0,8793.0,4029.0,544.0,191.0,107.0,666.0,188.0,2088.0,435.0,450.0,64.0,69649.0,11853.0,25.111666666666665,8.5375,2978512.0,2098399.9166666665,13.375833333333333,5.626666666666666,92.14416666666666,9.769166666666667,167.15083333333334,34.987500000000004,16.017500000000002,2.160833333333333,0.7583333333333333,0.4258333333333333,2.6341666666666668,0.7475,8.344166666666666,1.7375,1.7858333333333334,0.25333333333333335,277.0983333333333,47.17416666666667,24,43389,18.46325497793848,25698.0,10.935230736432343,2350019
300,970,Mississippi,2012,6073.0,1981.0,3289.0,1303.0,20703.0,2407.0,40508.0,8785.0,3527.0,502.0,177.0,97.0,648.0,203.0,1959.0,378.0,339.0,43.0,65077.0,11737.0,24.2175,7.885833333333333,2984926.0,2089222.5833333333,13.0925,5.184166666666667,82.62333333333333,9.578333333333333,161.70250000000001,35.08083333333334,14.08,2.0016666666666665,0.7041666666666666,0.385,2.5791666666666666,0.8083333333333335,7.840833333333333,1.5091666666666665,1.3516666666666666,0.1725,259.755,46.82916666666667,76,38162,16.17048287294082,27433.0,11.624255978548964,2359979
301,971,Mississippi,2013,5564.0,1732.0,3027.0,1176.0,16461.0,1770.0,37354.0,8390.0,3195.0,413.0,145.0,87.0,539.0,142.0,1853.0,327.0,412.0,33.0,57422.0,10606.0,25.025833333333335,7.773333333333333,2991207.0,1856414.8333333333,13.585,5.285833333333334,74.19083333333333,7.946666666666666,168.96,37.968333333333334,14.413333333333334,1.8516666666666666,0.6608333333333333,0.39166666666666666,2.4133333333333336,0.6283333333333333,8.366666666666667,1.4675,1.8566666666666667,0.145,259.41833333333335,47.91083333333333,104,44947,18.92063914354294,24871.0,10.469557837876977,2375554
302,972,Mississippi,2014,5263.0,1732.0,2792.0,1087.0,14889.0,1931.0,38671.0,9687.0,3164.0,505.0,174.0,122.0,528.0,155.0,1769.0,368.0,499.0,174.0,57223.0,12297.0,25.103333333333335,8.266666666666667,2994079.0,1750235.1666666667,13.315,5.178333333333334,71.03916666666667,9.211666666666668,184.585,46.25666666666667,15.098333333333334,2.4099999999999997,0.8300000000000001,0.5841666666666666,2.5124999999999997,0.7383333333333333,8.4475,1.765,2.3925,0.8366666666666666,273.115,58.71333333333333,180,47538,19.943723944425404,25337.0,10.629688535064714,2383607
303,973,Mississippi,2015,4924.0,1841.0,2584.0,1222.0,14335.0,1750.0,35734.0,9531.0,3041.0,499.0,161.0,96.0,530.0,134.0,1649.0,389.0,269.0,51.0,53379.0,11831.0,23.831666666666667,8.891666666666667,2992333.0,1724961.1666666667,12.499166666666667,5.904166666666666,69.35916666666667,8.456666666666667,172.85666666666668,46.093333333333334,14.715000000000002,2.4166666666666665,0.7799999999999999,0.4633333333333333,2.5658333333333334,0.6466666666666666,7.988333333333333,1.8758333333333332,1.2983333333333333,0.24416666666666667,258.2291666666667,57.21333333333333,208,40277,16.865377215054185,22651.0,9.484759522759695,2388147
304,974,Mississippi,2016,5036.0,1828.0,2651.0,1162.0,13181.0,1638.0,34670.0,8951.0,2946.0,504.0,157.0,101.0,568.0,152.0,1660.0,413.0,327.0,84.0,51124.0,11177.0,24.401666666666667,8.855,2988726.0,1721573.5,12.846666666666666,5.631666666666667,63.906666666666666,7.924166666666667,168.03833333333333,43.362500000000004,14.289166666666667,2.438333333333333,0.7600000000000001,0.48833333333333334,2.7533333333333334,0.735,8.045,2.0,1.5866666666666667,0.40499999999999997,247.82083333333333,54.13166666666667,260,49530,20.73983379659135,19486.0,8.15942663760103,2388158
305,975,Mississippi,2017,4796.0,1745.0,2809.0,1195.0,12051.0,1630.0,32095.0,8843.0,2963.0,464.0,158.0,100.0,497.0,97.0,1332.0,353.0,215.0,43.0,47324.0,10980.0,24.213333333333335,8.806666666666667,2984100.0,1650073.0,14.189166666666667,6.033333333333334,60.884166666666665,8.234166666666667,162.14583333333334,44.73,14.99,2.3441666666666667,0.7966666666666667,0.5033333333333333,2.5075,0.4875,6.719166666666666,1.7816666666666665,1.0833333333333333,0.2175,239.105,55.5275,312,39265,16.408143855105205,18727.0,7.825679612238767,2393019
306,976,Mississippi,2018,4431.0,1514.0,2731.0,1084.0,9870.0,1170.0,28553.0,6859.0,3335.0,483.0,150.0,80.0,448.0,101.0,1102.0,249.0,202.0,45.0,41960.0,8557.0,23.575,8.028333333333334,2986530.0,1568883.0,14.539166666666667,5.7525,52.37583333333333,6.199166666666667,151.51,36.41833333333333,17.6875,2.5591666666666666,0.7975,0.42250000000000004,2.3766666666666665,0.5358333333333333,5.865833333333334,1.3191666666666666,1.0741666666666667,0.23750000000000002,222.64666666666668,45.415,367,43843,18.26026257327137,20141.0,8.38856712561318,2401006
307,977,Mississippi,2019,4594.0,1518.0,2718.0,1088.0,9167.0,1027.0,29106.0,6015.0,3644.0,526.0,194.0,101.0,593.0,105.0,1089.0,224.0,219.0,38.0,42136.0,7606.0,23.653333333333332,7.8125,2976149.0,1620265.1666666667,13.996666666666668,5.596666666666667,47.120000000000005,5.278333333333333,149.66833333333332,30.939999999999998,18.73,2.706666666666667,1.0008333333333332,0.5191666666666667,3.045833333333333,0.5391666666666667,5.611666666666667,1.1558333333333335,1.1283333333333332,0.19583333333333333,216.64583333333334,39.122499999999995,416,39545,16.510717039836567,18513.0,7.729495626716257,2395111
308,979,Mississippi,2021,4353.0,1431.0,2968.0,1078.0,7028.0,730.0,22864.0,3631.0,3387.0,420.0,160.0,78.0,723.0,135.0,502.0,140.0,193.0,33.0,33472.0,4814.0,20.6725,6.794999999999999,2949965.0,1754625.25,14.091666666666667,5.12,33.36666666666667,3.464166666666667,108.54916666666666,17.232499999999998,16.079166666666666,1.9941666666666666,0.7591666666666667,0.37333333333333335,3.4358333333333335,0.64,2.3833333333333333,0.6666666666666666,0.9141666666666667,0.15666666666666668,158.91333333333333,22.845,492,37057,15.553712500807968,19382.0,8.135090689766036,2382518
309,980,Mississippi,2022,4540.0,1470.0,3281.0,1120.0,6202.0,683.0,23576.0,4101.0,3281.0,393.0,145.0,89.0,638.0,140.0,476.0,121.0,192.0,32.0,33251.0,5209.0,20.57166666666667,6.661666666666666,2940057.0,1838897.9166666667,14.866666666666667,5.075833333333333,28.103333333333335,3.095,106.83666666666666,18.59,14.865833333333335,1.7808333333333335,0.6583333333333333,0.4033333333333333,2.8891666666666667,0.6341666666666667,2.1566666666666667,0.5475,0.87,0.14333333333333334,150.67666666666665,23.610833333333332,544,42486,17.78867128850004,17823.0,7.462399104997793,2388374
310,981,Mississippi,2023,3978.0,1268.0,2792.0,988.0,5441.0,636.0,22082.0,3815.0,3464.0,360.0,136.0,87.0,631.0,97.0,419.0,96.0,175.0,36.0,31162.0,4847.0,17.8325,5.6816666666666675,2939690.0,1858445.25,12.5175,4.4275,24.396666666666665,2.8533333333333335,99.00666666666666,17.11,15.531666666666666,1.6158333333333335,0.6091666666666667,0.38999999999999996,2.83,0.43333333333333335,1.8783333333333332,0.43083333333333335,0.7866666666666666,0.1625,139.71916666666667,21.739166666666666,596,44694,18.64627399934917,20645.0,8.61306499119711,2396940
311,982,Mississippi,2024,4190.0,1349.0,3105.0,1073.0,4550.0,593.0,20435.0,3467.0,2804.0,281.0,122.0,67.0,589.0,104.0,374.0,105.0,171.0,44.0,27960.0,4385.0,18.600833333333334,5.9875,2943045.0,1876975.3333333333,13.784166666666666,4.763333333333333,20.200833333333332,2.6341666666666668,90.71833333333332,15.391666666666666,12.446666666666667,1.2458333333333333,0.5416666666666666,0.29833333333333334,2.6133333333333333,0.4608333333333334,1.6616666666666668,0.4675,0.7575,0.19333333333333333,124.125,19.465833333333332,648,39268,16.335944360941667,20893.0,8.69173081219197,2403779
312,1010,Missouri,2011,26871.0,13664.0,18765.0,10672.0,44863.0,6344.0,138820.0,33321.0,15326.0,1972.0,367.0,264.0,1466.0,765.0,6273.0,1963.0,1511.0,250.0,200520.0,41887.0,37.27583333333333,18.955000000000002,6010688.0,6007494.833333333,26.031666666666666,14.804166666666667,62.23333333333333,8.799999999999999,192.56833333333336,46.2225,21.260833333333334,2.7358333333333333,0.5108333333333334,0.3658333333333333,2.033333333333333,1.0633333333333332,8.701666666666666,2.725,2.095,0.34833333333333333,278.15749999999997,58.104166666666664,25,81670,16.868735542964878,50392.0,10.40834237150834,4841501
313,1011,Missouri,2012,27140.0,13546.0,19450.0,10682.0,42423.0,5742.0,140704.0,35673.0,16314.0,1997.0,390.0,265.0,1522.0,794.0,5778.0,1805.0,1540.0,305.0,200981.0,43717.0,37.656666666666666,18.794999999999998,6021988.0,6006115.833333333,26.985833333333332,14.820833333333333,58.86666666666667,7.965833333333333,195.23083333333332,49.495000000000005,22.639166666666668,2.7708333333333335,0.5408333333333334,0.3675,2.1125000000000003,1.1016666666666668,8.015833333333333,2.5058333333333334,2.1366666666666667,0.42333333333333334,278.87333333333333,60.655,77,95145,19.590708718519124,52406.0,10.7905899532578,4856639
314,1012,Missouri,2013,26200.0,13071.0,18041.0,10121.0,38766.0,4990.0,134368.0,33279.0,16334.0,2049.0,368.0,237.0,2305.0,1028.0,5486.0,1685.0,1207.0,183.0,190675.0,40501.0,36.1675,18.044166666666666,6044171.0,6036616.083333333,24.903333333333332,13.973333333333334,53.51499999999999,6.888333333333333,185.48583333333332,45.94,22.55,2.828333333333333,0.5066666666666667,0.32666666666666666,3.1816666666666666,1.4191666666666667,7.572500000000001,2.3266666666666667,1.6674999999999998,0.2525,263.215,55.91,105,86845,17.794338062713027,47189.0,9.668916101575972,4880485
315,1013,Missouri,2014,26850.0,12577.0,18457.0,9757.0,35245.0,4478.0,124595.0,31633.0,16362.0,2118.0,404.0,232.0,2398.0,1007.0,5591.0,1581.0,1404.0,221.0,177606.0,38450.0,36.975833333333334,17.31833333333333,6063589.0,6051752.666666667,25.415833333333335,13.435,48.54,6.166666666666667,171.57666666666668,43.5575,22.531666666666666,2.9158333333333335,0.5566666666666666,0.32,3.3016666666666663,1.3866666666666667,7.7,2.1766666666666667,1.9325,0.30333333333333334,244.58083333333335,52.9475,181,83224,16.95268103073539,44437.0,9.05179139386221,4909194
316,1014,Missouri,2015,30224.0,13717.0,20778.0,10519.0,33950.0,4604.0,122493.0,30338.0,16988.0,2518.0,503.0,293.0,2571.0,1037.0,6372.0,1868.0,1297.0,202.0,174728.0,37662.0,41.50333333333333,18.834166666666665,6083672.0,6069026.0,28.5325,14.444166666666666,46.620000000000005,6.322500000000001,168.20583333333335,41.65833333333333,23.3275,3.4575,0.6925,0.40416666666666673,3.53,1.4233333333333331,8.750833333333334,2.5658333333333334,1.7816666666666665,0.27666666666666667,239.93416666666667,51.71333333333334,209,87339,17.710583766504755,44627.0,9.049453528753563,4931458
317,1015,Missouri,2016,31668.0,13999.0,22002.0,10814.0,31652.0,4231.0,120457.0,27552.0,18271.0,2735.0,539.0,310.0,2558.0,1019.0,6569.0,1856.0,1349.0,231.0,171729.0,34749.0,43.43083333333333,19.195833333333333,6093000.0,6076581.833333333,30.1725,14.83,43.41083333333333,5.803333333333334,165.205,37.781666666666666,25.060000000000002,3.751666666666667,0.7391666666666667,0.4266666666666667,3.5066666666666664,1.3958333333333333,9.01,2.545,1.8516666666666666,0.31583333333333335,235.52333333333334,47.653333333333336,261,84406,17.07336758147655,43935.0,8.887027044193212,4943723
318,1016,Missouri,2017,32498.0,13270.0,22715.0,10255.0,30053.0,4225.0,123142.0,26607.0,19920.0,3151.0,603.0,330.0,2801.0,1032.0,6379.0,1653.0,1034.0,215.0,174149.0,34198.0,44.455000000000005,18.1525,6113532.0,6092107.083333333,31.0725,14.028333333333334,41.107499999999995,5.78,168.44583333333333,36.395833333333336,27.25,4.31,0.8250000000000001,0.45249999999999996,3.830833333333333,1.4133333333333333,8.726666666666667,2.2608333333333333,1.415,0.2941666666666667,238.21666666666667,46.77916666666667,313,94353,19.00904668884419,44321.0,8.929233392645314,4963584
319,1017,Missouri,2018,30639.0,12976.0,21874.0,10188.0,27129.0,3711.0,114748.0,24190.0,19766.0,2993.0,603.0,387.0,2964.0,1021.0,5198.0,1380.0,1069.0,161.0,162712.0,31055.0,42.015,17.791666666666668,6126452.0,6077094.666666667,29.995,13.969166666666666,37.205,5.0874999999999995,157.35083333333333,33.17166666666667,27.108333333333334,4.104166666666667,0.8266666666666667,0.5308333333333334,4.065833333333333,1.4000000000000001,7.128333333333334,1.8916666666666666,1.4633333333333332,0.22,223.1291666666667,42.585,368,96054,19.28366138618155,44738.0,8.98153583499896,4981108
320,1018,Missouri,2019,30663.0,12534.0,22089.0,10016.0,26044.0,3921.0,113441.0,22584.0,21084.0,3191.0,578.0,303.0,3025.0,919.0,4971.0,1296.0,908.0,167.0,161477.0,29863.0,42.16916666666667,17.236666666666668,6137428.0,6059194.833333333,30.375,13.774166666666666,35.8225,5.3933333333333335,156.06083333333333,31.064166666666665,29.005,4.3875,0.7933333333333333,0.41583333333333333,4.160833333333334,1.2641666666666667,6.8374999999999995,1.7816666666666665,1.25,0.22916666666666666,222.13916666666668,41.07416666666666,417,92852,18.572669580222705,45450.0,9.091110933756104,4999389
321,1020,Missouri,2021,31864.0,11762.0,24033.0,9687.0,18971.0,2757.0,98909.0,12318.0,23837.0,2796.0,632.0,343.0,3466.0,832.0,3733.0,900.0,1189.0,202.0,142906.0,18073.0,44.89666666666667,16.573333333333334,6168187.0,5915450.333333333,33.865,13.651666666666666,26.718333333333334,3.8841666666666668,139.31083333333333,17.35083333333333,33.571666666666665,3.94,0.89,0.48333333333333334,4.884166666666666,1.1708333333333334,5.257499999999999,1.2675,1.675,0.285,201.275,25.459166666666665,493,88681,17.64199527363783,38041.0,7.567789517534271,5026699
